implementation,batch_size,seq_len,d_model,dtype,causal,forward_mean_ms,forward_std_ms,backward_mean_ms,backward_std_ms,forward_peak_gib,backward_peak_gib,status,error
torch,2,128,32,float32,False,0.3278446674812585,0.10912254058223719,0.6754829992132727,0.11708904220030884,0.008331298828125,0.01654052734375,ok,
torch_compile,2,128,32,float32,False,0.2194280010977915,0.057132973185921414,0.6955826647754293,0.17593006475522438,0.0474853515625,0.04766845703125,ok,
flash_pytorch,2,128,32,float32,False,10.521466333254162,0.5026050488250005,13.173703001181517,1.95689141417903,0.016092777252197266,0.01622152328491211,ok,
flash_triton,2,128,32,float32,False,0.11052833360736258,0.05780908122987042,0.6644850000157021,0.19475120812313587,0.016022682189941406,0.04776191711425781,ok,
